URL da vaga,Nome vaga,Nome da empresa,URL da empresa,Tipo de contrataÃ§Ã£o,Nivel de experiencia,Numero de candidaturas,Data da postagem,Horario do scrape,Numero de funcionarios,Numero de seguidores,local empresa,URL da candidatura,urn
https://br.linkedin.com/jobs/view/estagio-em-pedagogia-jr-at-col%C3%A9gio-singular-3543117337?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=LlGvu6RoNH%2BJh30WE9JRoQ%3D%3D&trk=public_jobs_topcard-title,ESTAGIO EM PEDAGOGIA JR,Colégio Singular,https://br.linkedin.com/company/colegio-singular,Tempo integral,Estágio,25,Há 3 dias,2023-03-29 06:45:31,319,3.060,"Santo André, SP",['https://br.linkedin.com/jobs/view/externalApply/3543117337?url=https%3A%2F%2Fwww%2Ecatho%2Ecom%2Ebr%2Fvagas%2Flinkedin%2F22369151&urlHash=DYyY&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=LlGvu6RoNH%2BJh30WE9JRoQ%3D%3D'],urn:li:jobPosting:3543117337
https://br.linkedin.com/jobs/view/atendente-de-televendas-linhares-es-at-cescom-distribuidor-3538978563?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=z86878118SWOEaYQBHR%2BAw%3D%3D&trk=public_jobs_topcard-title,Atendente de Televendas Linhares/ES,Cescom Distribuidor,https://br.linkedin.com/company/cescom-atacado-distribuidor,Tempo integral,Estágio,25,Há 1 dia,2023-03-29 06:45:40,76,1.453,"Linhares, ES",['https://br.linkedin.com/jobs/view/externalApply/3538978563?url=https%3A%2F%2Fjobs%2Equickin%2Eio%2Fcescom%2Fjobs%2F6421c66bbd332d0014ff763f%3Fsrc%3DLinkedIn%2520Limited%2520Listings&urlHash=eAls&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=z86878118SWOEaYQBHR%2BAw%3D%3D'],urn:li:jobPosting:3538978563
https://br.linkedin.com/jobs/view/atendente-de-televendas-linhares-es-at-cescom-distribuidor-3538978563?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=z86878118SWOEaYQBHR%2BAw%3D%3D&trk=public_jobs_topcard-title,Trainee em Engenharia Civil,BSER ENGENHARIA,https://br.linkedin.com/company/cescom-atacado-distribuidor,Tempo integral,Estágio,,Há 1 semana,2023-03-29 06:45:48,76,1.453,,['https://br.linkedin.com/jobs/view/externalApply/3538978563?url=https%3A%2F%2Fjobs%2Equickin%2Eio%2Fcescom%2Fjobs%2F6421c66bbd332d0014ff763f%3Fsrc%3DLinkedIn%2520Limited%2520Listings&urlHash=eAls&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=z86878118SWOEaYQBHR%2BAw%3D%3D'],urn:li:jobPosting:3537563491
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-pedagogia-at-funda%C3%A7%C3%A3o-bradesco-3524160113?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=pdmwBws98MWooh82f8w8Hw%3D%3D&trk=public_jobs_topcard-title,Estagiário de Pedagogia,Fundação Bradesco,https://br.linkedin.com/company/fundacaobradesco,Tempo integral,Estágio,25,Há 2 semanas,2023-03-29 06:45:57,2.505,,"Teresina, PI",['https://br.linkedin.com/jobs/view/externalApply/3524160113?url=https%3A%2F%2Fwww%2Erecrutasimples%2Ecom%2Ebr%2Fvaga%2Festagiario-de-pedagogia%2Fteresina-pi%2F-NQVWMhgJ1V2ew16InUT&urlHash=p-94&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=pdmwBws98MWooh82f8w8Hw%3D%3D'],urn:li:jobPosting:3524160113
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-a-pedagogia-at-rede-marista-3525934834?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=gh2yaiIPmZlN11WtuJYMXQ%3D%3D&trk=public_jobs_topcard-title,Estagiário(a) - Pedagogia,Rede Marista,https://br.linkedin.com/company/rede-marista,Tempo integral,Estágio,54,Há 2 semanas,2023-03-29 06:46:06,254,38.319,"Brasília, DF",['https://br.linkedin.com/jobs/view/externalApply/3525934834?url=https%3A%2F%2Foportunidadesmaristas%2Ekretos%2Ecc%2FVaga%2Festagiario-a-pedagogia%2F38790&urlHash=Netw&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=gh2yaiIPmZlN11WtuJYMXQ%3D%3D'],urn:li:jobPosting:3525934834
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-recursos-humanos-at-cinemateca-brasileira-3532640601?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=px0UqbAp7vHFjpkvUvdcYw%3D%3D&trk=public_jobs_topcard-title,Estágio em Recursos Humanos,Cinemateca Brasileira,https://br.linkedin.com/company/cinemateca-brasileira,Tempo integral,Estágio,188,Há 1 semana,2023-03-29 06:46:14,44,2.517,São Paulo e Região,['https://br.linkedin.com/jobs/view/externalApply/3532640601?url=https%3A%2F%2Fwww%2Ecatho%2Ecom%2Ebr%2Fvagas%2Flinkedin%2F22299364&urlHash=vM3q&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=px0UqbAp7vHFjpkvUvdcYw%3D%3D'],urn:li:jobPosting:3532640601
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-pedagogia-at-funda%C3%A7%C3%A3o-bradesco-3509128052?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=glcJhlReGqA%2FIsxcSav80A%3D%3D&trk=public_jobs_topcard-title,Estagiário de Pedagogia,Fundação Bradesco,https://br.linkedin.com/company/fundacaobradesco,Tempo integral,Estágio,39,Há 3 semanas,2023-03-29 06:46:31,2.505,,"Natal, RN",['https://br.linkedin.com/jobs/view/externalApply/3509128052?url=https%3A%2F%2Fwww%2Erecrutasimples%2Ecom%2Ebr%2Fvaga%2Festagiario-de-pedagogia%2Fnatal-rn%2F-NPr7HUsahHc2QPo6VZJ&urlHash=4x9F&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=glcJhlReGqA%2FIsxcSav80A%3D%3D'],urn:li:jobPosting:3509128052
https://br.linkedin.com/jobs/view/secret%C3%A1ria-administrativa-at-cavall%C3%A9ro-treinamentos-3495680608?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=zjn%2FKgTYxNMNsUbBGg89ow%3D%3D&trk=public_jobs_topcard-title,Secretária Administrativa,Cavalléro Treinamentos,https://br.linkedin.com/company/cavall%C3%A9rotreinamentos,Tempo integral,Estágio,200,Há 4 semanas,2023-03-29 06:46:40,1,371,"Belém, PA",['https://br.linkedin.com/jobs/view/externalApply/3495680608?url=https%3A%2F%2Fjobs%2Equickin%2Eio%2Fcavallerotreinamentos%2Fjobs%2F63fcc54e29d948001aa7d2cb%3Fsrc%3DLinkedIn%2520Limited%2520Listings&urlHash=kmYk&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=zjn%2FKgTYxNMNsUbBGg89ow%3D%3D'],urn:li:jobPosting:3495680608
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-pedagogia-at-funda%C3%A7%C3%A3o-bradesco-3521961587?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=mtOP%2BNpQcHAVu%2FhNY2ZP0A%3D%3D&trk=public_jobs_topcard-title,Estagiário de Pedagogia,Fundação Bradesco,https://br.linkedin.com/company/fundacaobradesco,Tempo integral,Estágio,34,Há 2 semanas,2023-03-29 06:46:53,2.505,,"Brasília, DF",['https://br.linkedin.com/jobs/view/externalApply/3521961587?url=https%3A%2F%2Fwww%2Erecrutasimples%2Ecom%2Ebr%2Fvaga%2Festagiario-de-pedagogia%2Fbrasilia-df%2F-NQQ73RBuVpF2pP080Yq&urlHash=m8CP&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=mtOP%2BNpQcHAVu%2FhNY2ZP0A%3D%3D'],urn:li:jobPosting:3521961587
https://br.linkedin.com/jobs/view/aprendiz-at-sociedade-fog%C3%A1s-ltda-3540800184?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=HbAeBzxFtT1b3KddU6WX0g%3D%3D&trk=public_jobs_topcard-title,Aprendiz,Sociedade Fogás Ltda,https://br.linkedin.com/company/sociedade-fog-s-ltda,Tempo integral,Estágio,37,Há 5 dias,2023-03-29 06:47:03,676,18.642,"Porto Velho, RO",['https://br.linkedin.com/jobs/view/externalApply/3540800184?url=https%3A%2F%2Fwww%2Ecatho%2Ecom%2Ebr%2Fvagas%2Flinkedin%2F22353691&urlHash=Daka&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=HbAeBzxFtT1b3KddU6WX0g%3D%3D'],urn:li:jobPosting:3540800184
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-ti-at-aeroportos-brasil-viracopos-sa-3547112725?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=Ywnj46mVJVnMV2AloWDsPA%3D%3D&trk=public_jobs_topcard-title,Estágio em Pedagogia,Colégio Giordano Bruno,https://br.linkedin.com/company/aeroportos-brasil-viracopos-sa,Tempo integral,Estágio,,Há 1 mês,2023-03-29 06:47:16,771,54.670,,['https://br.linkedin.com/jobs/view/externalApply/3547112725?url=https%3A%2F%2Fwww%2Ecatho%2Ecom%2Ebr%2Fvagas%2Flinkedin%2F22388641&urlHash=ck9Z&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=Ywnj46mVJVnMV2AloWDsPA%3D%3D'],urn:li:jobPosting:3489342842
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-rh-at-super-mercado-zona-sul-s-a-3529621217?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=HL8Zwas5FHWDlVXxcvHG%2Bw%3D%3D&trk=public_jobs_topcard-title,Estagiário de RH,Super Mercado Zona Sul S/A,https://br.linkedin.com/company/zonasul,Tempo integral,Estágio,200,Há 1 semana,2023-03-29 06:47:25,3.233,28.023,"Rio de Janeiro, RJ",['https://br.linkedin.com/jobs/view/externalApply/3529621217?url=https%3A%2F%2Fzonasul%2Epandape%2Einfojobs%2Ecom%2Ebr%2FDetail%2F376956%3Fov%3D6%26xtor%3DAL-366332662%26utm_source%3Dlinkedin%26utm_medium%3Dreferral%26utm_campaign%3Dfeed%26utm_term%3Dorganic%26utm_content%3Dats&urlHash=5z5i&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=HL8Zwas5FHWDlVXxcvHG%2Bw%3D%3D'],urn:li:jobPosting:3529621217
https://br.linkedin.com/jobs/view/espro-025762-jovem-aprendiz-seiki-mooca-sp-at-espro-3542754344?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=i%2Bq4LKiA%2FNafZc%2F4WWXYAw%3D%3D&trk=public_jobs_topcard-title,ESPRO 025762-JOVEM APRENDIZ SEIKI MOOCA/SP,Espro,https://br.linkedin.com/company/esprooficial,Tempo integral,Estágio,86,Há 19 horas,2023-03-29 06:47:33,1.506,136.277,"São Paulo, SP",['https://br.linkedin.com/jobs/view/externalApply/3542754344?url=https%3A%2F%2Fvagas%2Etaqe%2Ecom%2Ebr%2Fespro%2F025762-jovem-aprendiz-seiki-mooca-sp&urlHash=zMWB&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=i%2Bq4LKiA%2FNafZc%2F4WWXYAw%3D%3D'],urn:li:jobPosting:3542754344
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-ti-at-cmgb-gest%C3%A3o-de-neg%C3%B3cios-3540648658?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=YpAhe0VBdWtRVJvzxVH3bw%3D%3D&trk=public_jobs_topcard-title,ESTAGIÁRIO DE TI,CMGB* Gestão de Negócios,https://br.linkedin.com/company/cmgb,Tempo integral,Estágio,102,Há 5 dias,2023-03-29 06:47:43,44,29.304,"Fortaleza, CE",['https://br.linkedin.com/jobs/view/externalApply/3540648658?url=https%3A%2F%2Fabler%2Ein%2Fv141238%3Fsource%3Dlinkedin&urlHash=oYrS&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=YpAhe0VBdWtRVJvzxVH3bw%3D%3D'],urn:li:jobPosting:3540648658
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-ti-at-cmgb-gest%C3%A3o-de-neg%C3%B3cios-3540648658?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=YpAhe0VBdWtRVJvzxVH3bw%3D%3D&trk=public_jobs_topcard-title,Estagiário de Recursos Humanos,Astra Solar,https://br.linkedin.com/company/cmgb,Tempo integral,Estágio,,Há 1 mês,2023-03-29 06:47:52,44,29.304,,['https://br.linkedin.com/jobs/view/externalApply/3540648658?url=https%3A%2F%2Fabler%2Ein%2Fv141238%3Fsource%3Dlinkedin&urlHash=oYrS&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=YpAhe0VBdWtRVJvzxVH3bw%3D%3D'],urn:li:jobPosting:3523220350
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-ti-at-cmgb-gest%C3%A3o-de-neg%C3%B3cios-3540648658?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=YpAhe0VBdWtRVJvzxVH3bw%3D%3D&trk=public_jobs_topcard-title,Estágio em Recursos Humanos,Harpia Human Capital,https://br.linkedin.com/company/cmgb,Tempo integral,Estágio,,Há 1 semana,2023-03-29 06:48:01,44,29.304,,['https://br.linkedin.com/jobs/view/externalApply/3540648658?url=https%3A%2F%2Fabler%2Ein%2Fv141238%3Fsource%3Dlinkedin&urlHash=oYrS&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=YpAhe0VBdWtRVJvzxVH3bw%3D%3D'],urn:li:jobPosting:3530971718
https://br.linkedin.com/jobs/view/programa-de-est%C3%A1gio-at-3r-petroleum-3498160622?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=TLTXg84Mn5QltOEsbK2anQ%3D%3D&trk=public_jobs_topcard-title,Programa de Estágio,3R Petroleum,https://br.linkedin.com/company/3rpetroleum,Tempo integral,Estágio,200,Há 1 mês,2023-03-29 06:48:10,531,80.296,"Rio de Janeiro, RJ",['https://br.linkedin.com/jobs/view/externalApply/3498160622?url=https%3A%2F%2Fjobs%2Ekenoby%2Ecom%2F3RPetroleum%2Fjob%2Fprograma-de-estagio%2F62f3bc9e8601a44aa15eef11%3Futm_source%3Dwebsite&urlHash=xLg8&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=TLTXg84Mn5QltOEsbK2anQ%3D%3D'],urn:li:jobPosting:3498160622
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-pedagogia-at-funda%C3%A7%C3%A3o-bradesco-3525674269?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=YZBZvyd8bUKz1scCzb3WGg%3D%3D&trk=public_jobs_topcard-title,Estagiário de Pedagogia,Fundação Bradesco,https://br.linkedin.com/company/fundacaobradesco,Tempo integral,Estágio,25,Há 1 semana,2023-03-29 06:48:19,2.505,,"Paragominas, PA",['https://br.linkedin.com/jobs/view/externalApply/3525674269?url=https%3A%2F%2Fwww%2Erecrutasimples%2Ecom%2Ebr%2Fvaga%2Festagiario-de-pedagogia%2Fparagominas-pa%2F-NQ_EjZivA8paB2s0BCl&urlHash=41vE&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=YZBZvyd8bUKz1scCzb3WGg%3D%3D'],urn:li:jobPosting:3525674269
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-a-departamento-pessoal-at-casas-pedro-3489654847?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=rNvwQT9rBmuo7weapqBm9Q%3D%3D&trk=public_jobs_topcard-title,Estagiário(a) - Departamento Pessoal,Casas Pedro,https://br.linkedin.com/company/casas-pedro,Tempo integral,Estágio,200,Há 2 meses,2023-03-29 06:48:27,535,10.634,"Rio de Janeiro, RJ",['https://br.linkedin.com/jobs/view/externalApply/3489654847?url=https%3A%2F%2Fabler%2Ein%2Fv64687%3Fsource%3Dlinkedin&urlHash=BdBh&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=rNvwQT9rBmuo7weapqBm9Q%3D%3D'],urn:li:jobPosting:3489654847
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-pedagogia-at-funda%C3%A7%C3%A3o-bradesco-3534877320?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=uTrAb9j2EDuobHZGyWiViQ%3D%3D&trk=public_jobs_topcard-title,Estagiário de Pedagogia,Fundação Bradesco,https://br.linkedin.com/company/fundacaobradesco,Tempo integral,Estágio,31,Há 6 dias,2023-03-29 06:48:36,2.505,,"Salvador, BA",['https://br.linkedin.com/jobs/view/externalApply/3534877320?url=https%3A%2F%2Fwww%2Erecrutasimples%2Ecom%2Ebr%2Fvaga%2Festagiario-de-pedagogia%2Fsalvador-ba%2F-NR8XUEnKibc52AuaN5t&urlHash=yS7J&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=uTrAb9j2EDuobHZGyWiViQ%3D%3D'],urn:li:jobPosting:3534877320
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-pedagogia-at-funda%C3%A7%C3%A3o-bradesco-3534877320?refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=uTrAb9j2EDuobHZGyWiViQ%3D%3D&trk=public_jobs_topcard-title,JOVEM APRENDIZ,DisDal Distribuidora,https://br.linkedin.com/company/fundacaobradesco,Tempo integral,Estágio,,Há 1 dia,2023-03-29 06:48:45,2.505,,,['https://br.linkedin.com/jobs/view/externalApply/3534877320?url=https%3A%2F%2Fwww%2Erecrutasimples%2Ecom%2Ebr%2Fvaga%2Festagiario-de-pedagogia%2Fsalvador-ba%2F-NR8XUEnKibc52AuaN5t&urlHash=yS7J&refId=rEccNUCvFwnpBKRMNF04jA%3D%3D&trackingId=uTrAb9j2EDuobHZGyWiViQ%3D%3D'],urn:li:jobPosting:3545244720
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-recursos-humanos-at-sama-3532867991?refId=qeYYG3%2BAGa4HWF%2BlRXVGhA%3D%3D&trackingId=zaza5JjVNYf4L1639%2BjLRA%3D%3D&trk=public_jobs_topcard-title,Estagiário de Recursos Humanos,SAMA,https://br.linkedin.com/company/samabrasiliaoficial1,Tempo integral,Estágio,52,Há 6 dias,2023-03-29 06:48:58,612,1.386,"Brasília, DF",['https://br.linkedin.com/jobs/view/externalApply/3532867991?url=https%3A%2F%2Fengenha%2Ecom%2Fvagas%2F213677%2Festagiario-de-recursos-humanos%3Futm_campaign%3DlinkedinBR%26utm_medium%3Dsocial%26utm_source%3Dlinkedin&urlHash=GJQ3&refId=qeYYG3%2BAGa4HWF%2BlRXVGhA%3D%3D&trackingId=zaza5JjVNYf4L1639%2BjLRA%3D%3D'],urn:li:jobPosting:3532867991
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-psicologia-ou-recursos-humanos-at-grupo-kriativa-3545221600?refId=qeYYG3%2BAGa4HWF%2BlRXVGhA%3D%3D&trackingId=SxA%2FLtKpeU7kdUi17YPJhQ%3D%3D&trk=public_jobs_topcard-title,Estágio em Psicologia ou Recursos humanos,Grupo Kriativa,https://br.linkedin.com/company/grupokriativa,Tempo integral,Estágio,56,Há 1 dia,2023-03-29 06:49:07,11,5.545,"Rio de Janeiro, RJ",['https://br.linkedin.com/jobs/view/externalApply/3545221600?url=https%3A%2F%2Fvagas%2Eempregos%2Ecom%2Ebr%2Fvaga%2F8451980%2Festagio-em-psicologia-ou-recursos-humanos-em-rio-de-janeiro-rj%3F198451980&urlHash=11xJ&refId=qeYYG3%2BAGa4HWF%2BlRXVGhA%3D%3D&trackingId=SxA%2FLtKpeU7kdUi17YPJhQ%3D%3D'],urn:li:jobPosting:3545221600
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-ti-at-rh-ser-consultoria-empresarial-3545232449?refId=qeYYG3%2BAGa4HWF%2BlRXVGhA%3D%3D&trackingId=fR3k0sDQV6I7Bsxd7cwU%2FA%3D%3D&trk=public_jobs_topcard-title,Estagiário de TI,RH Ser Consultoria Empresarial,https://br.linkedin.com/company/rhser,Tempo integral,Estágio,25,Há 1 dia,2023-03-29 06:49:16,5,7.718,"Natal, RN",['https://br.linkedin.com/jobs/view/externalApply/3545232449?url=https%3A%2F%2Fvagas%2Eempregos%2Ecom%2Ebr%2Fvaga%2F8502072%2Festagiario-de-ti-em-natal-rn%3F198502072&urlHash=Omv5&refId=qeYYG3%2BAGa4HWF%2BlRXVGhA%3D%3D&trackingId=fR3k0sDQV6I7Bsxd7cwU%2FA%3D%3D'],urn:li:jobPosting:3545232449
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-desenvolvimento-back-end-at-configr-3532542533?refId=qeYYG3%2BAGa4HWF%2BlRXVGhA%3D%3D&trackingId=JUh0gRR5OPa3F7fjceE9Zw%3D%3D&trk=public_jobs_topcard-title,Estagiário de desenvolvimento Back-End,Configr,https://br.linkedin.com/company/configr,Tempo integral,Estágio,200,Há 1 semana,2023-03-29 06:49:25,30,,Brasil,['https://br.linkedin.com/jobs/view/externalApply/3532542533?url=https%3A%2F%2Fjobs%2Erecrutei%2Ecom%2Ebr%2Fconfigr%2Fvacancy%2F38365-estagiario-de-desenvolvimento-back-end%3Futm_source%3Dlinkedin-jobboard&urlHash=e7vi&refId=qeYYG3%2BAGa4HWF%2BlRXVGhA%3D%3D&trackingId=JUh0gRR5OPa3F7fjceE9Zw%3D%3D'],urn:li:jobPosting:3532542533
